master_id,project_name,query,priority,latest_report_date,sample_excerpt
BDS-MASTER-0240,Aqua city của Novaland đã được tháo gỡ vướng mắc về pháp lý,"Aqua city của Novaland đã được tháo gỡ vướng mắc về pháp lý, Đồng Nai",4,2024-11-19,"[2024-11-19] Huy M - IM 11/19/2024 4:46 PM https://baochinhphu.vn/du-an-aqua-city-cua-novaland-da-duoc-thao-go-vuong-mac-ve-phap-ly-tang-toc-hoan-thien-102241119142532239.htm?fbclid=IwZXh0bgNhZW0CMTEAAR3dpj9CESGsYbb-GGuf9O8_zb6itlLFsKE1gx4hCtVPHhoRwR81MKxeWys_aem_GwwUfoJyHqW-pxmcY32DWg Dự án Aqua city của Novaland đã được tháo gỡ vướng mắc về pháp lý, tăng tốc hoàn thiện (Chinhphu.vn) - Ngày 19/11, Chủ tịch UBND Tỉnh Đồng Nai Võ Tấn Đức đã ký Quyết định số 3479 chính thức phê duyệt điều chỉnh cụ"
BDS-MASTER-0104,Bãi Kèo Phú Quốc,"Bãi Kèo Phú Quốc, Phú Quốc",4,,"[] P.ĐT gửi anh Admin 01 báo cáo về dự án Bào Kèo, Phú Quốc, PA12A - 5,000 dân số; 2,269 căn hộ với mục đích chào bán toàn dự án như sau: I. THÔNG SỐ VỀ PHƯƠNG ÁN 12A: PA12A: Khai thác tối đa quỹ đất: 2.269 căn hộ, cao 40 tầng, HSSDĐ toàn khu 5.7 lần, tổng dân số 5,000 người. => PA12A tăng thêm 768 căn hộ và 1,469 người so với PA10 (1.501 căn hộ, cao 35 tầng, HSSDĐ toàn khu 4.4 lần, tổng dân số 3,531 người) II. GIẢ ĐỊNH TÍNH: 1. Điều kiện tiên quyết: Phải hoàn thành việc giải phóng mặt bằng. 2. "
BDS-MASTER-0419,Felecia,"Felecia, Đà Nẵng",4,2025-06-28,"[2025-06-28] Thao L - INVT 6/28/2025 5:17 PM K.ĐT báo cáo anh Mr Mike1 -CEO về dự án Felecia, Đà Nẵng với phương án 100% là Vốn chủ… Ebitda ở đay là số như thế nào EBITDA được tính bằng cách lấy tổng doanh t... by Thao L - INVT"
BDS-MASTER-0212,Holiday Beach tại Đà Nẵng đánh giá nhanh phương án vận hành khách sạn tạm thời trong thời gian ngắn,"Holiday Beach tại Đà Nẵng đánh giá nhanh phương án vận hành khách sạn tạm thời trong thời gian ngắn, Đà Nẵng",4,2024-09-14,"[2024-09-14] Unknown User 9/14/2024 11:54 AM P.Đầu tư gửi anh Mr Mike1 -CEO Bảng tính toán hiệu quả dự án Holiday Beach tại Đà Nẵng đánh giá nhanh phương án vận hành khách sạn tạm thời trong thời gian ngắn: 1/ Các giả định trong bảng tính: + Doanh thu và chi phí hoạt động được căn cứ theo phương án kinh doanh của Mr. Cường – GM 📷 + … Phương án tạm tính bài toán đầu tư của HB 2 à K.ĐT báo cáo anh Mr Mike1 -CEO về thị... by Thao L - INVT, has an attachment. --- [2024-09-14] Trieu Nguyen-PTDT 9/14/"
BDS-MASTER-0244,Hoàng Cát Center,"Hoàng Cát Center, Bình Dương",4,2024-10-16,"[2024-10-16] Thao L - INVT 10/16/2024 2:30 PM Translate KĐT báo cáo anh Mr Mike1 -CEO về dự án Hoàng Cát Center, cập nhật bổ sung như sau: I. TIỀN CHUYỂN MỤC ĐÍCH SỬ DỤNG ĐẤT 1. Thời điểm tính tiền sử dụng đất: 2022 Quyết định 230/QĐ-UBND ngày 19/01/2022 do UBND tỉnh Bình Dương ban hành Về việc cho phép chuyển mục đích sử dụng đất để thự hiện dự án Hoàng Cát Center => Theo như Luật đất đai 2024, thời điểm định giá tính tiền sử dụng đất là thời điểm cho phép chuyển mục đích sử dụng đất => Tiền sử"
BDS-MASTER-0160,KDC An Tôn theo 02 phương án quy hoạch,"KDC An Tôn theo 02 phương án quy hoạch, Đà Lạt",4,,"[] P.ĐT báo cáo Sếp Admin 01 về hiệu quả dự án KDC An Tôn theo 02 phương án quy hoạch như sau: I. QUY HOẠCH 02 PHƯƠNG ÁN PA 1: Xây dựng NOXH 6 tầng (391 căn), 122 NLK (nhà liên kế) và 111 NBT (nhà biệt thự). PA 2 : Chuyển đổi quỹ đất NOXH -> NLK và NBT, gồm 134 NLK (tăng thêm 12 căn) và 165 NBT (tăng 54 căn). Lý do có PA 2: Tối ưu hóa quỹ đất, tăng giá trị thương mại cho toàn dự án. Nội dung PA1 NOXH (Chung cư), Nhà LK, BT PA2 Chuyển NOXH -> Nhà LK, BT Ghi Chú NOXH 391 căn NOXH 0 căn NOXH, +54 N"
BDS-MASTER-0491,Minh Ngọc,"Minh Ngọc, Quận 3, Hồ Chí Minh",4,2022-09-19,"[] Báo cáo DA Minh Ngọc, CMT8, Q3.pdf 10°47'12.2""N 106°40'02.0""E · 588/c2 Đ. Cách Mạng Tháng 8, Phường 11, Quận 3, Thành phố Hồ Chí Minh 760000, Vietnam 588/c2 Đ. Cách Mạng Tháng 8, Phường 11, Quận 3, Thành phố Hồ Chí Minh 760000, Vietnam goo.gl"
BDS-MASTER-0219,Phú Gia Khiêm,"Phú Gia Khiêm, Bình Dương",4,2024-09-18,"[2024-09-18] Trieu Nguyen-PTDT 9/18/2024 11:38 AM Translate Em gửi anh Mr Mike1 -CEO bảng so sánh mức giá vốn dự án Phú Gia Khiêm. Với mức giá chuyển nhượng 700 tỷ thì dự án đạt hiệu quả theo chỉ tiêu Lợi nhuận trước thuế / Tổng mức đầu tư đạt 20% Diễn giải từng cái ra nha. A ko xem hình đc by Unknown User --- [2024-09-17] Trieu Nguyen-PTDT 9/17/2024 3:56 PM Edited Translate KĐT gửi anh Mr Mike1 -CEO báo cáo cập nhật hiệu quả dự án Phú Gia Khiêm, Thuận An, Bình Dương được tính toán theo giá chuy"
BDS-MASTER-0291,Phú Gia Khiêm về việc điều chỉnh chỉ tiêu dân số,"Phú Gia Khiêm về việc điều chỉnh chỉ tiêu dân số, TP.HCM",4,,"[] P.ĐT gửi anh Mr Mike1 -CEO cập nhật sau Cuộc họp dự án Phú Gia Khiêm về việc điều chỉnh chỉ tiêu dân số như sau: - Chỉ tiêu dân số của dự án PGK đang được tính: 3.973 dân, trong đó: + Dân số căn hộ ở: 3.500 dân + Dân số officetel: 473 dân - Chỉ tiêu dân số của dự án PGK dự kiến điều chỉnh: 3.67… Thao L - INVT Hi Thảo; PLDA cập nhật chốt xin giữ dân số cho PGK là 3800. Đầu tư trao đổi với QH và PLDA để nắm tt thêm; Các PA điều chỉnh cơ cấu sản phẩm sau này cũng dễ hơn. Begin quote, Thoi L - AS"
BDS-MASTER-0355,THTT,"THTT, đà nẵng",4,2025-03-05,"[2025-03-05] Thoi L - ASST. 3/5/2025 4:04 PM Translate Quyết định phê duyệt phương án đấu giá QSDĐ Khu công cộng, dịch vụ ĐT tại dự án THTT, giải trí và thương mại tại Phường hòa Xuân , Q Cẩm lệ, TP đà nẵng. Gửi team đầu tư thông tin và tư vấn CEO nhé. QĐ 418 Phe duyet PADDG Khu Cong cong, DVĐT tại dự án THTT, GTTM tại P Hòa Xuân. 1.pdf Begin quote, Thoi -Tro Ly GD , 3/5/2025 4:0... by Huy M - IM"
BDS-MASTER-0357,Võ Văn Kiệt,"Võ Văn Kiệt, Đà Nẵng",4,,"[] P.ĐT báo cáo Sếp Mr Mike1 -CEO về dự án Võ Văn Kiệt, Đà Nẵng như sau: 1. THÔNG SỐ QUY HOẠCH Trên cơ sở thông số chỉ tiêu cho khu đất tại Võ Văn Kiệt: Diện tích đất: 2.013,5 m2 Dân số: 523 dân (32m2/dân) (theo anh Hiếu cập nhật ngày 17/6/2025) MĐXD: 60% Tầng cao: 38 tầng Hệ số sử dụng đất: 12,8 lần --- [] P.ĐT báo cáo Sếp Mr Mike1 -CEO về dự án Võ Văn Kiệt, Đà Nẵng như sau: 1. THÔNG SỐ QUY HOẠCH Trên cơ sở thông số chỉ tiêu cho khu đất tại Võ Văn Kiệt: Diện t"
BDS-MASTER-0139,Văn phòng – An Phú,"Văn phòng – An Phú, TP. Thủ Đức, Hồ Chí Minh",4,,"[] P.ĐT xin báo cáo sếp Admin 01 về dự án Văn phòng – An Phú, mặt tiền đường Mai Chí Thọ, phường An Phú, TP. Thủ Đức (Quận 2 cũ), TP.Hồ Chí Minh như sau: 1/ Pháp lý: Do dự án đã hết hạn chấp thuận chủ trương đầu tư từ năm 2010, nên sẽ có khả năng vướng các vấn đề sau: Gia hạn chấp thuận chủ trương đầu tư: Khó gia hạn do phải rà soát lại pháp lý (bị chồng chéo), quy hoạch và năng lực chủ đầu tư. Chưa hoàn thành nghĩa vụ tài chính: Khó xác định đầy đủ nghĩa vụ, có thể bị truy thu và phát sinh chi "
BDS-MASTER-0358,chung cư Hòa Xuân,"chung cư Hòa Xuân, Đà Nẵng",4,2024-09-27,"[2024-09-27] Thao L - INVT 9/27/2024 11:17 AM Translate K.ĐT báo cáo anh Mr Mike1 -CEO về Dự án chung cư Hòa Xuân, Cẩm Lệ, Đà Nẵng: lô A2-3 và A2-4 như sau: 1."
BDS-MASTER-0254,chung cư Việt An,"chung cư Việt An, Thuận Giao, Bình Dương",4,2024-12-06,"[2024-12-06] Unknown User 12/6/2024 8:11 AM Nhờ a Nghiệp check ply a P. ĐT báo cáo CEO Mr Mike1 -CEO về dự án chung cư Việt An, Thuận Giao Bình Dương sau khi phòng PLDA rà soát lại. Theo quy định hiện hành thì dự án vẫn không đáp ứng đủ điều kiện về pháp lý để thực hiện dự án do các vướng mắc đã nêu trong báo cáo đã gửi. Nếu thực hiện tiếp sẽ phải qua thầu đầu hoặc thực hiện thí điểm. Tuy nhiên việc này sẽ tốn nhiều nguồn lực và thời gian kéo dài kèm theo rủi ro pháp lý... Ý kiến kết luận của P."
BDS-MASTER-0359,chung cư nhiều nhưng số lượng dự án và thị trường thì thấy Đà Nẵng có vẻ sôi động hơn à Nhưng condotel ở Đà Nẵ,"chung cư nhiều nhưng số lượng dự án và thị trường thì thấy Đà Nẵng có vẻ sôi động hơn à Nhưng condotel ở Đà Nẵ, Đà Nẵng",4,2024-10-25,[2024-10-25] Huy M - IM 10/25/2024 10:42 AM Translate Nha Trang thời gian vừa rồi mình cũng không nghiên cứu dự án chung cư nhiều nhưng số lượng dự án và thị trường thì thấy Đà Nẵng có vẻ sôi động hơn à Nhưng condotel ở Đà Nẵng thì giờ đang khá x... by Huy M - IM
BDS-MASTER-0225,căn hộ Đức Long Western Park Dự án Đức Long Western Park tại quận Bình Tân,"căn hộ Đức Long Western Park Dự án Đức Long Western Park tại quận Bình Tân, TP.HCM",4,2025-04-03,"[2025-04-03] Huy M - IM 4/3/2025 2:45 PM Translate Các vướng mắc của dự án căn hộ Đức Long Western Park Dự án Đức Long Western Park tại quận Bình Tân, TP.HCM do Công ty CP Đầu tư Kinh doanh Bất động sản Đức Long Gia Lai (Đức Long Gia Lai Land) làm chủ đầu tư đã gặp phải nhiều vấn đề pháp lý và tranh chấp với khách hàng. Dưới đây là chi tiết các vướng mắc chính: 1. Pháp lý chưa hoàn thiện Dự án chưa được cấp phép xây dựng, chưa phê duyệt tổng mặt bằng chi tiết tỷ lệ 1/500, chưa nghiệm thu cơ sở h"
BDS-MASTER-0305,du lịch sinh thái nghỉ dưỡng giải trí núi Chứa Chan với giá khoảng 1,"du lịch sinh thái nghỉ dưỡng giải trí núi Chứa Chan với giá khoảng 1, Đồng Nai",4,2025-07-31,"[2025-07-31] Mr Mike1 -CEO 7/31/2025 7:58 AM https://m.cafef.vn/dong-nai-tinh-thu-gan-7000-ty-tu-3-khu-dat-dau-gia-188250731071055431.chn Đồng Nai tính thu gần 7.000 tỷ từ 3 khu đất đấu giá Tỉnh Đồng Nai sẽ đưa ra đấu giá khu đất làm dự án du lịch sinh thái nghỉ dưỡng giải trí núi Chứa Chan với giá khoảng 1.165 tỷ đồng, dự án trung tâm thương mại dịch vụ và dân cư theo quy hoạch hơn 7... m.cafef.vn 22/8 này đấu giá rồi kìa by Unknown User"
BDS-MASTER-0444,gần 11,"gần 11, Long An",4,2025-03-16,"[2025-03-16] Thoi L - ASST. 3/16/2025 9:18 AM https://m.cafef.vn/coteccons-chuan-bi-lam-du-an-gan-11000-ty-tai-long-an-188250313133524045.chn Coteccons chuẩn bị làm dự án gần 11.000 tỷ tại Long An Mới đây, Liên danh BEHS - Covestcons vừa được chấp thuận đầu tư dự án Khu Dân cư kết hợp thương mại dịch vụ Thanh Phú tại xã Thanh Phú, huyện Bến Lức, tỉnh Long An với số vốn là hơn 10.662 tỷ đồng,... m.cafef.vn Begin quote, Thao Le-PTDT , 3/14/2025 6:05 ... by Unknown User"
BDS-MASTER-0447,hơn 72,"hơn 72, Biên Hòa, Đồng Nai",4,2025-04-11,"[2025-04-11] Huy M - IM 4/11/2025 5:04 PM https://znews.vn/hien-trang-khu-dat-sun-group-lam-du-an-hon-72000-ty-dong-o-cu-lao-pho-post1508093.html Hiện trạng khu đất Sun Group làm dự án hơn 72.000 tỷ đồng ở Cù lao Phố - Kinh doanh - ZNEWS.VN Liên danh 5 nhà đầu tư trong đó có Sun Group được UBND tỉnh Đồng Nai chấp thuận thực hiện ""siêu"" dự án Khu đô thị Hiệp Hòa hơn 72.000 tỷ đồng tại Cù lao Phố (TP Biên Hòa). znews.vn À cái cù lao tân vạn này là của TTC mà by Unknown User"
BDS-MASTER-0197,là 300 tỷ * Giải thích hệ số sử dụng đất càng cao (từ 3,"là 300 tỷ * Giải thích hệ số sử dụng đất càng cao (từ 3, TP.HCM",4,,"[] Phòng ĐT báo cáo anh Mr Mike1 -CEO về độ nhạy lợi nhuận trước thuế / Tổng mức đầu tư giữa đơn giá đóng tiền sử dụng đất và hệ số sử dụng đất toàn khu của dự án 1,6ha Phan Văn Hớn như sau: * Bảng độ nhạy lợi nhuận trước thuế / Tổng mức đầu tư giữa đơn giá đóng tiền sử dụng đất và hệ số sử dụng đất toàn khu, khi chi phí chuyển nhượng dự án là 300 tỷ * Giải thích hệ số sử dụng đất càng cao (từ 3,73 đến 8) nhưng đơn giá đóng tiền sử dụng đất lại giảm, vì trong bài toán thặng dư theo hướng dẫn các"
BDS-MASTER-0229,là tính khả thi của công tác giải phóng mặt bằng khi diện tích nhà dân nằm xen cài nhiều trong ranh đất dự án,"là tính khả thi của công tác giải phóng mặt bằng khi diện tích nhà dân nằm xen cài nhiều trong ranh đất dự án, Vĩnh Phúc",4,2023-06-23,"[2023-06-23] Unknown User 6/23/2023 9:51 AM Này giờ xin chủ trương để đó 10-15 năm sau làm có vẻ ổn nhỉ, chứ giờ mà làm thì lỗ chết Đối với KCN Liễu Sơn - Thái Hoà 1 đã được Thủ tướng bổ sung vào quy hoạch KCN tỉnh Vĩnh Phúc từ năm 2009 (đã 14 năm). Có QH 1.2000 từ nằm 2013 (đã 10 năm). Vấn đề khó khăn nhất của dự án là tính khả thi của công tác giải phóng mặt bằng khi diện tích nhà dân nằm xen cài nhiều trong ranh đất dự án nên dù đã có các pháp lý để thực hiện nhưng 10 – 14 năm nay có thể vì v"
BDS-MASTER-0375,lớn xảy ra sai phạm nghiêm trọng trong quản lý đất đai của tỉnh Đồng Nai,"lớn xảy ra sai phạm nghiêm trọng trong quản lý đất đai của tỉnh Đồng Nai, Đồng Nai",4,2023-07-07,[2023-07-07] Huy M - IM 7/7/2023 11:17 AM K. ĐT gửi CEO Tuan Tran-CEO tóm tắt các kết luận của Uỷ Ban Kiểm tra Trung ương ngày 14/06/2023 liên quan đến 3 dự án lớn xảy ra sai phạm nghiêm trọng trong quản lý đất đai của tỉnh Đồng Nai: Khu dân cư Phú Thịnh - Long Tân (tên thương mại: Swan Park); Khu đô thị du lịch sinh thái Đại Phước (tên thương mại: Swan Bay) Khu đô thị du lịch Sơn Tiên; Nguồn: https://ubkttw.vn/danh-muc/nghien-cuu-trao-doi/vi-pham-nguyen-tac-tap-trung-dan-chu-dan-den-sai-pham-ng
BDS-MASTER-0314,mình khảo sát ở kcn Vĩnh Phúc khi bay flycam thì thấy hiện trạng là đất lúa xen kẽ nhiều nhà dân và có các đồi,"mình khảo sát ở kcn Vĩnh Phúc khi bay flycam thì thấy hiện trạng là đất lúa xen kẽ nhiều nhà dân và có các đồi, Vĩnh Phúc",4,2023-06-16,[2023-06-16] Huy M - IM 6/16/2023 9:22 PM Đối với hiện trạng dự án mình khảo sát ở kcn Vĩnh Phúc khi bay flycam thì thấy hiện trạng là đất lúa xen kẽ nhiều nhà dân và có các đồi cao Lúc đi vẫn chưa có thông tin cao độ về dự á... by Huy M - IM
BDS-MASTER-0376,mở bán mới/dự kiến ở thị trường HCM,"mở bán mới/dự kiến ở thị trường HCM, Hồ Chí Minh",4,2024-12-07,"[2024-12-07] Mr Mike1 -CEO 12/7/2024 1:27 PM Translate Hội nghị BĐS Việt Nam “VRES 2024” qua các con số - 58% là giá chung cư Hà nội tăng trong năm 2024, trong khi đó thị trường HCM chỉ ở mức tăng khiêm tốn là 17%. - 31.3 là số năm kiếm tiền mà thế hệ 7X có thể mua được nhà, với 8X là 22.7 năm và 9X là 25.8 năm, thế hệ trẻ nào cũng khó mua nhà không chỉ mỗi GenZ. - 61tr/m2 là giá trung bình thị trường chung cư HN, sau 10 năm thì giá HN đã vượt hơn thị trường HCM 20%. - 111tr/m2 là trung bình cộn"
BDS-MASTER-0315,nhà ở thương mại thông qua thỏa thuận về nhận quyền sử dụng đất hoặc đang có quyền sử dụng đất để thể chế hóa,"nhà ở thương mại thông qua thỏa thuận về nhận quyền sử dụng đất hoặc đang có quyền sử dụng đất để thể chế hóa, Đồng Nai",4,2024-11-22,"[2024-11-22] Thoi L - ASST. 11/22/2024 9:39 AM https://m.cafef.vn/dai-bieu-quoc-hoi-khong-co-chuyen-lay-dat-lua-dat-nong-nghiep-mot-cach-dai-tra-tran-lan-de-lam-nha-o-thuong-mai-188241121144902763.chn Đại biểu Quốc hội: Không có chuyện lấy đất lúa, đất nông nghiệp một cách đại trà, tràn lan để làm nhà ở thương mại Đại biểu Trịnh Xuân An, Đoàn ĐBQH tỉnh Đồng Nai bày tỏ, việc thí điểm thực hiện dự án nhà ở thương mại thông qua thỏa thuận về nhận quyền sử dụng đất hoặc đang có quyền sử dụng đất chỉ"
BDS-MASTER-0466,phát triển nhà ở kết họp TOD,"phát triển nhà ở kết họp TOD, Biên Hòa, Bà Rịa như trước đây",4,2025-04-08,"[2025-04-08] Unknown User 4/8/2025 7:42 PM Mấy cái xa xôi này phải lãi cao mới làm nổi, lãi mỏng dưới 20% là thua. Vì phải có sóng mới bán đc hàng Đánh giá đầu tư ở Phú Mỹ hiện nay mình đánh giá về định hướng sau sáp nhập sẽ ko bị tình trạng địa phương cục bộ bảo vệ nguồn thu ngân sách mà HCM ko nhả các hoạt động cảng về Bà Rịa như trước đây. NN cho sáp nhập 1 HCM rộng lớn như vậy theo nhận định để phá cỡ sự cục bộ này để cho Cái Mép được phát triển vì nó có đủ địa thế thuận lợi... để làm cảng l"
