curated_id,project_name,status,has_map,issues,mention_count,first_report_date,latest_report_date,source_excerpt
BDS-CURATED-0441,cập nhật chốt xin giữ dân số cho PGK là 3800,needs_name_or_parent_review,no,needs_parent_name_extraction,1,,,[] Thao L - INVT Hi Thảo; PLDA cập nhật chốt xin giữ dân số cho PGK là 3800. Đầu tư trao đổi với QH và PLDA để nắm tt thêm; Các PA điều chỉnh cơ cấu sản phẩm sau này cũng dễ hơn. Em nhận thông tin ạ
BDS-CURATED-0171,dự kiến hợp tác vs,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2022-08-10,2022-08-10,"[2022-08-10] Binh Vo-GD-PTDT 8/10/2022 4:41 PM 1. Một số căn biệt thự không nhìn view biển, nên đang điều chỉnh lại vị trí để có view biển hết 2. Trước khối khách sạn dự kiến hợp tác vs ... by Unknown User"
BDS-CURATED-0446,gần 11,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2025-03-16,2025-03-16,"[2025-03-16] Thoi L - ASST. 3/16/2025 9:18 AM https://m.cafef.vn/coteccons-chuan-bi-lam-du-an-gan-11000-ty-tai-long-an-188250313133524045.chn Coteccons chuẩn bị làm dự án gần 11.000 tỷ tại Long An Mới đây, Liên danh BEHS - Covestcons vừa được chấp thuận đầu tư dự án Khu Dân cư kết hợp thương mại dịch vụ Thanh Phú tại xã Thanh Phú, huyện Bến Lức, tỉnh Long An với số vốn là hơn 10.662 tỷ đồng,... m.cafef.vn Begin quote, Thao Le-PTDT , 3/14/2025 6:05 ... by Unknown User"
BDS-CURATED-0448,hơn 72,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2025-04-11,2025-04-11,"[2025-04-11] Huy M - IM 4/11/2025 5:04 PM https://znews.vn/hien-trang-khu-dat-sun-group-lam-du-an-hon-72000-ty-dong-o-cu-lao-pho-post1508093.html Hiện trạng khu đất Sun Group làm dự án hơn 72.000 tỷ đồng ở Cù lao Phố - Kinh doanh - ZNEWS.VN Liên danh 5 nhà đầu tư trong đó có Sun Group được UBND tỉnh Đồng Nai chấp thuận thực hiện ""siêu"" dự án Khu đô thị Hiệp Hòa hơn 72.000 tỷ đồng tại Cù lao Phố (TP Biên Hòa). znews.vn À cái cù lao tân vạn này là của TTC mà by Unknown User"
BDS-CURATED-0213,này hiện đã thực hiện pháp lý đến gia,needs_name_or_parent_review,no,chat_sentence_name; needs_parent_name_extraction,1,2022-08-10,2022-08-10,[2022-08-10] Tuan Tran-CEO 8/10/2022 4:39 PM Ko biết thiết kế 100% biệt thự view biển hết ko Dự án này hiện đã thực hiện pháp lý đến gia... by Unknown User
BDS-CURATED-0455,này luôn nhé,needs_name_or_parent_review,no,chat_sentence_name; needs_parent_name_extraction,1,2025-04-09,2025-04-09,"[2025-04-09] Unknown User 4/9/2025 6:04 PM Nói chuyện với anh Tâm thử xem Anh nhận chỉ đạo à và ngày mai có Anh Minh - GĐPL vào, phụ trách Bình Dương thì anh sẽ trao đổi với ảnh về dự án này luôn nhé. ok a by Unknown User"
BDS-CURATED-0461,này đã có đánh giá báo cáo Sếp trước đây rồi à,needs_name_or_parent_review,no,chat_sentence_name; needs_parent_name_extraction,1,,,"[] Báo cáo Sếp là các dự án này đã có đánh giá báo cáo Sếp trước đây rồi à. Cụ thể lúc đó là Team có đánh giá chung tổng cộng là 6 Dự án NOXH Đồng Nai (2 Nhơn Trạch, 3 Biên Hòa, 1 Trảng Bom) thì kết quả nhận định ở Nhơn Trạch nhu cầu về NOXH chưa cao và đánh giá các Dự án ở Biên Hòa phù hợp hơn. Begin quote, Khoa L - INVT, 3/25/2025 4:21 ... by Huy M - IM"
BDS-CURATED-0422,nằm ở vị trí quỹ đất còn nhiều,needs_name_or_parent_review,no,needs_parent_name_extraction,1,,,"[] Dạ đúng ạ, ở Phú Mỹ vẫn câu chuyện Cảng Cái Mép, cao tốc Biên Hoà - Vũng Tàu và gần sân bay Long Thành bao năm qua nhưng giá đất khu này không bứt phá so với Đồng Nai hay Bình Dương được ạ, do hạ tầng giao thông chưa được chú trọng và dự án nằm ở vị trí quỹ đất còn nhiều, dân cư còn thưa thớt, dẫn đến tính thanh khoản cũng thấp hơn so với khu gần Quốc lộ 51 và Cảng Cái Mép nên tầm nhìn phải trung, dài hạn khi sáp nhập vào TP.HCM Begin quote, Mr Mike1 -CEO, 4/8/2025 7:42 P... by Huy M - IM"
BDS-CURATED-0462,phát triển nhà ở kết họp TOD,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2025-04-08,2025-04-08,"[2025-04-08] Unknown User 4/8/2025 7:42 PM Mấy cái xa xôi này phải lãi cao mới làm nổi, lãi mỏng dưới 20% là thua. Vì phải có sóng mới bán đc hàng Đánh giá đầu tư ở Phú Mỹ hiện nay mình đánh giá về định hướng sau sáp nhập sẽ ko bị tình trạng địa phương cục bộ bảo vệ nguồn thu ngân sách mà HCM ko nhả các hoạt động cảng về Bà Rịa như trước đây. NN cho sáp nhập 1 HCM rộng lớn như vậy theo nhận định để phá cỡ sự cục bộ này để cho Cái Mép được phát triển vì nó có đủ địa thế thuận lợi... để làm cảng lớn. Đủ tiềm năng là Hải Phòng ở Phía Nam, và định hướng các quỹ đất cảng dọc sông HCM sẽ làm các dự án phát triển nhà ở kết họp TOD, giảm tải đc hạ tầng giao thông xe container đi trong thành phố, bớt áp lực giao thông, cho đi ra các đường vành đai, cao tốc về Cái Mép. Cao tốc Biên Hòa - Vũng Tàu thì 30/4/2025 sẽ thông xe đoạn đi ba Bà Rịa, có nút giao gần dự án. Begin quote, Mr Mike1 -CEO, 4/8/2025 7:37 P... by Huy M - IM"
BDS-CURATED-0423,phân lô (,needs_name_or_parent_review,no,chat_sentence_name; needs_parent_name_extraction,1,2023-06-22,2023-06-22,"[2023-06-22] Tuan Tran-CEO 6/22/2023 10:42 AM Cho cụ thể, ví dụ lô E thì vị trí nào 47.5tr và vị trí nào 64.8tr 1 Like reaction. Tìm hiểu bên Nhơn Trạch xem dự án phân lô (... by Unknown User"
BDS-CURATED-0424,phía Bắc,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2023-04-27,2023-04-27,"[2023-04-27] Huy M - IM 4/27/2023 9:13 AM Liên quan đến chuyến công tác các dự án phía Bắc, kế hoạch công việc vẫn theo thời gian đã trình CEO. Riêng A Sơn R&D sẽ thêm 1 ngày mai (28/4) để đi KCN Vĩnh Phúc cùng với A Toán P.TGĐ của Bee Hà Nội để đáng giá thêm. KDT trình CEO Tuan Tran-CEO duyệt à. Ok a by Unknown User"
BDS-CURATED-0222,trước năm 2024 đúng thật là thấy giá chung cư của HN thấy thấp hơn SG nếu nhìn vị trí có tính tương đương,needs_name_or_parent_review,no,bad_name_length,1,2024-12-07,2024-12-07,[2024-12-07] Huy M - IM 12/7/2024 1:56 PM Translate Mấy đợt đi HN khảo sát dự án trước năm 2024 đúng thật là thấy giá chung cư của HN thấy thấp hơn SG nếu nhìn vị trí có tính tương đương. Nay giá lại vượt SG. Vẫn còn 1 sản phẩm ở HN thấy giá thấp hơn HCM nữa là giá thuê Văn Phòng. Ko biết sắp tới có bị làn sóng đẩy lên ko.
BDS-CURATED-0273,ở vị trí khác nên phương án kinh doanh đưa lên không còn chính xác,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2025-09-23,2025-09-23,[2025-09-23] Huy M - IM 9/23/2025 11:15 AM Translate Tuy nhiên lúc này tính cho fs lô B11 thì anh Cường có nhằm vị trí của Lô đất ở vị trí khác nên phương án kinh doanh đưa lên không còn chính xác. Lúc đó báo cáo cáo lại thì Sếp chốt thôi loại Lô B11 ra không nghiên cứu tiếp à. Check lại nha by Unknown User
BDS-CURATED-0402,31 Trần Não – PA4,needs_name_or_parent_review,no,needs_parent_name_extraction,1,,,"[] Thao L - INVT 5/20 3:20 PM Translate K.ĐT báo cáo anh Admin 01 về dự án 31 Trần Não – PA4: Full VP + tiện ích (gym, hồ bơi,…) như sau: I. Tóm tắt PA4: Tách một phần tầng 03 làm Hồ bơi 240m2 và 378 m2 làm các tiện ích như: + Giải khát 25 chỗ + Gym + Yoga/Fitness + Khu ăn uống 50 chỗ + WC, thay đồ => Phần tiện ích này sẽ đầu tư hoàn thiện full nội thất có thể đưa vào hoạt động ngay khi hoàn thành 1. Chi phí xây dựng (VAT): - Phương án 4 có tiện ích: 1.578 tỷ đồng (SĐT all-in ~19 tr.đ/m² sàn) - Phương án 3 không bố trí tiện ích: 1.525 tỷ đồng (SĐT all-in ~18.4 tr.đ/m² sàn) => Chi phí tăng thêm khoảng 54 tỷ đồng do đầu tư các hạng mục tiện ích nêu trên. 2. Doanh thu (VAT): a. Giá thuê VP - Q4.2030: 30.8$; tỷ lệ tăng giá: 2%/năm + Phí dịch vụ VP: 4 năm đầu: 5$, ổn định: 7$ + Chi phí vận hành VP: 20% + Tỷ lệ lắp đầy VP: Năm 1 (40%), Năm 2 (50%), Năm 3 (60%), Năm 4 (75%) và duy trì ổn định sau 4 năm b. Giá thuê sỉ TTTM - Q4.2030: 14.3$, tỷ lệ tăng giá: 2%/năm + Chi phí vận hành sỉ TTTM: 4% + Tỷ lệ lắp đầy sỉ TTTM: 80% 3. Hiệu quả (không tính chi phí đất) IRR: 15.9% II. Bảng so sánh 02 phương án: Kết luận: Hiệu quả dự án gần như không thay đổi nhiều 2026.05.20BC.pdf"
BDS-CURATED-0403,31 ha,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2023-07-07,2023-07-07,"[2023-07-07] Huy M - IM 7/7/2023 11:21 AM Bên Mr. Ka có gửi KĐT nghiên cứu đánh giá về việc nhận chuyển nhượng Dự án 31 ha, là dự án thành phần trong tổng dự án 465 ha thuộc khu Du lịch Đô thị Đại Phước (Swan Bay) à à by Unknown User"
BDS-CURATED-0201,cần kiểm tra lại QH 1,needs_name_or_parent_review,no,chat_sentence_name; needs_parent_name_extraction,1,,,[] Phòng Pháp lý dự án cần kiểm tra lại QH 1.2000 mới nhất xem có khả năng phù hợp là dự án chung cư theo các tiêu chí quy hoạch giả định và xin được dân số 2685 người
BDS-CURATED-0094,không đạt được hiệu quả với NPV,needs_name_or_parent_review,no,needs_parent_name_extraction,1,,,"[] Thao L - INVT 4/14 7:45 PM Edited Translate Chi tiết 02 PA: A. PHƯƠNG ÁN THẤP TẦNG: 1. Chi phí (gồm VAT): 1.1. Chi phí đất: 2,558 tỷ ~ 90tr/m2 đất thương phẩm - Chi phí đất hiện trạng (lấy theo BCTC): 113 tỷ - Chi phí đền bù dự kiến phần còn lại: 300 tỷ - Tiền CMĐ SDĐ: 2,145 tỷ 1.2. Chi phí Pháp lý: 165 tỷ 1.3. Chi phí Nhà mẫu: 88 tỷ 1.4. Chi phí cảnh quan: 27 tỷ 1.5. Chi phí xây dựng: 7,951 tỷ 1.6. Chi phí lãi vay: 945 tỷ (lãi 11%) 1.7. Chi phí hoạt động: 39,000 tỷ - Chi phí bán hàng Nhà liên kế: 13% - Chi phí bán hàng căn hộ và Shophouse: 15% - Chi phí bán Condotel: 20% - Chi phí vận hành TMDV: 4%/năm - Chi phí vận hành Khách sạn: 80% cho các năm có tỷ lệ lắp đầy dưới 55% và 70% cho các năm có tỷ lệ lắp đầy trên 55% 2. Doanh thu (gồm VAT): 69,271 tỷ - Doanh thu bán hàng: 13,838 tỷ - Doanh thu vận hành: 55,433 tỷ 3. Hiệu quả: Dự án không đạt được hiệu quả với NPV: - 237 tỷ và IRR = 9.8% LNTT/TMĐT sản phẩm bán = 37.9% B. PHƯƠNG ÁN CAO TẦNG: 1. Chi phí (gồm VAT): 1.1. Chi phí đất: 2,613 tỷ ~ 89tr/m2 đất thương phẩm - Chi phí đất hiện trạng (lấy theo BCTC): 113 tỷ - Chi phí đền bù dự kiến phần còn lại: 300 tỷ - Tiền CMĐ SDĐ: 2,200 tỷ 1.2. Chi phí Pháp lý: 165 tỷ 1.3. Chi phí Nhà mẫu:"
BDS-CURATED-0247,lớn và có quy mô tương tự dự án Nghiên cứu (Dự án – Hùng Thắng 1,recover_project,no,,1,2022-10-01,2022-10-01,"[2022-10-01] Huy M - IM 10/1/2022 9:26 AM KĐT gửi CEO Tuan Tran-CEO kế hoạch đi khảo sát thị trường Quảng Ninh chi tiết như sau: Mục tiêu: Khảo sát thị trường Quảng Ninh, các dự án lớn và có quy mô tương tự dự án Nghiên cứu (Dự án – Hùng Thắng 1.7 ha) Thời gian: Ngày 3 – 5/11/2022 Nhân sự: Võ Bình – GĐ KĐT Mai Huy – TP ĐT Nguyễn Thanh Sơn - TP R&D Văn Đình Sơn – Trợ lý TGĐ KĐT trình CEO xét duyệt để triển khai các công tác liên quan. Ok by Unknown User"
BDS-CURATED-0425,team đã đi khảo sát,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2023-04-15,2023-04-15,"[2023-04-15] Huy M - IM 4/15/2023 11:39 AM Edited Bên Thái tuần này đang trong thời gian nghỉ lễ Tết truyền thống của họ, qua đầu tuần sau sẽ gửi bổ sung thêm các thông tin còn thiếu cho các dự án team đã đi khảo sát. Team sẽ gửi Tuấn báo cáo cho dự án 1ha -Bangkok vào ngày 21/4 nhé."
BDS-CURATED-0228,=> Nên chưa đánh giá hiệu quả dự án theo yếu tố dòng tiền ** Link Drive,recover_project,no,,1,2022-11-02,2022-11-02,[] Báo cáo này không đánh giá chi phí đầu vào bao gồm chi phí duy tu sửa chữa vì khách sạn đã không hoạt động trong giai đoạn dịch và chi phí mua dự án => Nên chưa đánh giá hiệu quả dự án theo yếu tố dòng tiền ** Link Drive: Dự án Regalia - OneDrive (sharepoint.com) ** Nguồn thông tin: chị Ngoc Vo-TL-TGD
BDS-CURATED-0393,Cty Định Giá Việt,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2025-11-06,2025-11-06,"[2025-11-06] Thoi L - ASST. 11/6/2025 5:32 PM Translate Huy M - IM Anh gửi Huy xem qua b/c định giá của Fenica để rà soát điều chỉnh và b/c Sếp, nếu cần nhé. PP so sánh trực tiếp đề xuất giá bán trung bình là 38.4tr/m2. Fenica- Dự thảo định giá DA - Cty Định Giá Việt.pdf Begin quote, Thoi L - ASST. , 11/6/2025 5:3... by Huy M - IM"
BDS-CURATED-0190,KS 25 Trần Phú sẽ đi theo PA 5 tầng nổi + 1 tầng hầm,needs_name_or_parent_review,no,needs_parent_name_extraction,3,2025-04-18,2025-04-28,"[2025-04-28] Thoi L - ASST. 4/28/2025 5:50 PM Huy Mai-PTDTDear Huy, như đã họp sáng nay (sau khi A Tùng đã làm việc với XSD Lâm Đồng), DA KS 25 Trần Phú sẽ đi theo PA 5 tầng nổi + 1 tầng hầm; MĐXD:60% - 108 phòng, 5 sao. Anh sẽ thúc triển khai tiếp xúc tiến xin DA theo thông tin này. Ok Anh. Thông tin này tương đương với PA 1 em đã tính toán với mật độ 60% --- [2025-04-28] Thoi L - ASST. 4/28/2025 5:50 PM Huy Mai-PTDTDear Huy, như đã họp sáng nay (sau khi A Tùng đã làm việc với XSD Lâm Đồng), DA KS 25 Trần Phú sẽ đi theo PA 5 tầng nổi + 1 tầng hầm; MĐXD:60% - 108 phòng, 5 sao. Anh sẽ thúc triển khai tiếp xúc tiến xin DA theo thông tin này. Ok Anh. Thông tin này tương đương với --- [2025-04-18] Thao L - INVT 4/18/2025 10:24 AM 📷 Em gửi 02 Phương án của 25 Trần Phú ạ Phương án 1: 108 phòng Phương án 2: 130 phòng Huy Mai-PTDTDear Huy, như đã họp sáng nay (sau khi A Tùng đã làm việc với XSD Lâm Đồng), DA KS 25 Trần Phú sẽ đi theo PA 5 tầng nổi + 1 tầng hầm; MĐXD:60% - 108 phòng, 5 sao. Anh sẽ thúc triển khai tiếp xúc tiến xin DA theo thông tin này. Begin quote, Thoi -Tro Ly GD, 4/28/2025 5:5... by Huy M - IM"
BDS-CURATED-0396,a có trao đổi về việc,needs_name_or_parent_review,no,needs_parent_name_extraction,2,,,[] Huy M - IM 5/14 6:20 PM Translate Hiện tại holiday mình chỉ còn tới khoảng 2060 or 2058. Nếu làm pháp lý và xây dựng xong mất 4 năm tầm 2030 thì. Condotel chỉ còn lại 28 30 năm thì chưa bàn tới giá bán vs số năm này thì ko ai mua condotel. Nobu còn 32 năm theo a là 1 trong những lý do key họ bán chậm. Nên trong bài này là mình giả định sẽ reset lại được lại 50 năm từ bây giờ và đang tạm tính đóng thêm tiền sử dụng đất khoảng hơn 200 tỷ thì mới làm đc pa condotel. Nếu ko reset được thì chỉ có pa là xây ks vận hành cho thuê. Chứ condotel thì thua à Mấy lần họp pl dự án a có trao đổi về việc ... by Huy M - IM --- [] Huy M - IM 5/14 6:20 PM Translate Hiện tại holiday mình chỉ còn tới khoảng 2060 or 2058. Nếu làm pháp lý và xây dựng xong mất 4 năm tầm 2030 thì. Condotel chỉ còn lại 28 30 năm thì chưa bàn tới giá bán vs số năm này thì ko ai mua condotel. Nobu còn 32 năm theo a là 1 trong những lý do key họ bán chậm. Nên trong bài này là mình giả định sẽ reset lại được lại 50 năm từ bây giờ và đang tạm tính đóng thêm tiền sử dụng đất khoảng hơn 200 tỷ thì mới làm đc pa condotel. Nếu ko reset được thì chỉ có pa là xây ks vận hành cho thuê. Chứ condotel thì thua à Mấy lần họp pl dự án a có trao đổi về việc ... by Hu
BDS-CURATED-0238,chưa bàn giao nên chưa dc vào ở à,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2025-04-11,2025-04-11,"[2025-04-11] Unknown User 4/11/2025 5:29 PM có ai ở chưa, hồi đó bán giá nhiu Hiện vẫn đang làm dự án chưa bàn giao nên chưa dc vào ở à. Mình vào làm mà xây lên vậy bị lỡm chỡm nhỉ by Unknown User"
BDS-CURATED-0367,có một số hạn chế như,needs_name_or_parent_review,no,chat_sentence_name; needs_parent_name_extraction,1,,,"[] Phòng có chạy độ nhạy để đạt tỷ lệ LNTT/TMĐT mục tiêu 20% thì giá bán căn hộ bình quân tương ứng từ 75 tr/m2 chưa VAT. Mức giá này theo nhận định của phòng Đầu tư và R&D thì khó có thể đạt được trong điều kiện thị trường hiện tại do khu đất có một số hạn chế như: diện tích nhỏ, không có view biển, cách biển khoảng 350 m và bị che tầm nhìn bởi nhiều tòa nhà cao tầng phía biển đường Trần Phú. Giá bán căn hộ bình quân từ 75 triệu chưa VAT có thể đạt khi thị trường căn hộ ở Nha Trang trong thời gian tới có tỷ lệ tăng giá mạnh mẽ từ ít nhất từ >20% trở lên."
