master_id,project_name,issues,latest_report_date,coords,land_area_main,sample_excerpt
BDS-MASTER-0238,Ana Mandara Villas Dalat Resort & Spa,missing_report_date; missing_coordinates; missing_planning,,,34.000 m² (~3.40 ha),"[] P.ĐT báo cáo anh Tuan Tran-CEO, đánh giá và đề xuất 2 tài sản cho thuê đặc thù của DLR như sau: 1/ Thông tin về Hợp đồng cho thuê của 2 tài sản Hòa Bình và Khu Lê Lai Khu Lê Lai: Đối tượng hợp đồng: 15 căn biệt thự và toàn bộ diện tích đất cho thuê lại của UBND tỉnh Lâm Đồng, khoảng 3,4ha Thời hạn thuê: thuê nhà và thuê lại đất gắn liền với nhà: 50 năm (từ ngày 03/09/2003 đến ngày 02/09/2053) Giá cho thuê năm 2024: 650tr/năm ~54 tr/tháng (đã bao gồm VAT) bao gồm: + Toàn bộ 15 biệt thự: 433tr/năm (đã bao gồm VAT, giá này từ năm 2003 và được áp dụng trong suốt thời hạn thuê) + Giá thuê lại đất của Nhà Nước 2024: 217tr/năm Hòa Bình: Đối tượng hợp đồng: thuê nhà theo hiện trạng (toà nhà hiện "
BDS-MASTER-0239,Aqua City và Swan Bay,missing_coordinates; missing_land_area; missing_planning,2023-06-06,,,"[2023-06-06] Unknown User 6/6/2023 6:04 PM K.ĐT báo cáo anh Tuan Tran-CEO về so sánh giá giữa dự án Aqua City và Swan Bay như sau: 📷 Image … Ai làm báo cáo này ok quá nha 1 Heart reaction. Image by Unknown User --- [2023-06-06] Unknown User 6/6/2023 6:04 PM K.ĐT báo cáo anh Tuan Tran-CEO về so sánh giá giữa dự án Aqua City và Swan Bay như sau: 📷 Image … Làm thêm so sánh với Swan park nha 1 Heart reaction. 1 Like reaction. Begin quote, Binh Vo-GD-PTDT , 6/6/2023 10:... by Unknown User --- [2023-06-06] Sinh Nguyen-Dau Tu 6/6/2023 6:04 PM K.ĐT báo cáo anh Tuan Tran-CEO về so sánh giá giữa dự án Aqua City và Swan Bay như sau: Swan Bay Aqua City Chiết khấu Hầu như các phân khu không có sản phẩm c"
BDS-MASTER-0240,Aqua city của Novaland đã được tháo gỡ vướng mắc về pháp lý,missing_coordinates; missing_land_area,2024-11-19,,,"[2024-11-19] Huy M - IM 11/19/2024 4:46 PM https://baochinhphu.vn/du-an-aqua-city-cua-novaland-da-duoc-thao-go-vuong-mac-ve-phap-ly-tang-toc-hoan-thien-102241119142532239.htm?fbclid=IwZXh0bgNhZW0CMTEAAR3dpj9CESGsYbb-GGuf9O8_zb6itlLFsKE1gx4hCtVPHhoRwR81MKxeWys_aem_GwwUfoJyHqW-pxmcY32DWg Dự án Aqua city của Novaland đã được tháo gỡ vướng mắc về pháp lý, tăng tốc hoàn thiện (Chinhphu.vn) - Ngày 19/11, Chủ tịch UBND Tỉnh Đồng Nai Võ Tấn Đức đã ký Quyết định số 3479 chính thức phê duyệt điều chỉnh cục bộ Quy hoạch chung 1/10.000, đánh dấu bước quyết định trong việc tháo... baochinhphu.vn Aquacity dc gỡ Quy hoạch by Huy M - IM --- [2024-11-19] Huy M - IM 11/19/2024 4:46 PM https://baochinhphu.vn/d"
BDS-MASTER-0241,Bà Kèo theo Quy hoạch 1/500 cũ (100% thấp tầng),missing_report_date; missing_coordinates,,,28.000 m² (~2.80 ha),"[] P.ĐT gửi anh Admin 01 về việc ước tính TSDĐ dự án Bà Kèo theo Quy hoạch 1/500 cũ (100% thấp tầng) như sau: 1. QUY HOẠCH Theo Quyết định số 29/QĐ-BQLPTPQ ngày 03/04/2014 về phê duyệt Đồ án điều chỉn… Anh gửi lại Sếp tính tiền sử dụng đất theo 1.500 cũ của Bà Kèo à Begin quote, Thao L - INVT, 6/22/2026 12:01... by Admin 01 --- [] P.ĐT gửi anh Admin 01 về việc ước tính TSDĐ dự án Bà Kèo theo Quy hoạch 1/500 cũ (100% thấp tầng) như sau: 1. QUY HOẠCH Theo Quyết định số 29/QĐ-BQLPTPQ ngày 03/04/2014 về phê duyệt Đồ án điều chỉn… Khi nào có người mua thì mới đóng tiền sdd xong tách cty ra bán đc ko nhỉ. Begin quote, Admin 01, 6/25/2026 11:13 AM, ... by Huy M - IM --- [] P.ĐT gửi anh Admin 01 về "
BDS-MASTER-0242,Cù lao Tân Vạn với 02 nội dung,missing_coordinates; missing_planning,2025-05-22,,8.000 m²,[2025-05-22] Huy M - IM 5/22/2025 6:29 PM Translate K.ĐT báo cáo CEO Mr Mike1 -CEO về Cập nhật Dự án Cù lao Tân Vạn với 02 nội dung như sau: 1. Phương án Vay và cấu trúc Deal 2. Cập nhật lại hiệu quả FS Nội dung chi tiết như sau: 1. Phương án Vay và cấu trúc Deal: * Về đề bài Tập đoàn có 40% cash và làm việc với TTC để lên phương án vay tương ứng cùng cấu trúc Deal. Sau khi trao đổi và làm việc thì TTC đề xuất phương án vay và cấu trúc Deal như sau: a. Đối với phương án vay: - Phần mua 72 căn: Thanh toán 95% bằng cash (~1.092 tỷ) - Phần mua 219 nền: Thanh toán 30% cọc bằng cash (~1.441 tỷ) và vay 65% còn lại (3.123 tỷ) – giải ngân theo tiến độ => Như trên tổng số tiền tươi Tập đoàn chi ra là
BDS-MASTER-0243,Fenica (16%),missing_coordinates; missing_land_area; missing_planning,2026-05-27,,,"[2026-05-27] Admin 01 5/27/2026 4:34 PM Chi phí bán hàng ngoài đảo này tốn hơn nha Về chi phí bán hàng: -Tỷ lệ chi phí bán hàng của khối cao tầng đang dự kiến ở mức 17%, cao hơn so với dự án Fenica (16%). Đồng thời, mức chi phí này hiện chưa bao gồm chi phí nhà mẫu. -Ngoài ra, trong cơ cấu chi phí bán hàng có nhiều khoản mang tính chất cố định (fixed cost) nhưng hiện vẫn đang được phân bổ theo tỷ lệ doanh thu, như: chi phí setup sàn bán hàng, chi phí nhân sự quản lý, chi phí tổ chức sự kiện/bán hàng, sa bàn,… Các khoản chi phí này thực tế không chênh lệch quá lớn giữa dự án quy mô 1,500–2,000 căn của Bà Kèo và dự án Fenica chỉ khoảng 579 căn -Chi tiết tổng chi phí bán hàng (chưa VAT) của từn"
BDS-MASTER-0244,Hoàng Cát Center,missing_coordinates; missing_land_area; missing_planning,2024-10-16,,,"[2024-10-16] Thao L - INVT 10/16/2024 2:30 PM Translate KĐT báo cáo anh Mr Mike1 -CEO về dự án Hoàng Cát Center, cập nhật bổ sung như sau: I. TIỀN CHUYỂN MỤC ĐÍCH SỬ DỤNG ĐẤT 1. Thời điểm tính tiền sử dụng đất: 2022 Quyết định 230/QĐ-UBND ngày 19/01/2022 do UBND tỉnh Bình Dương ban hành Về việc cho phép chuyển mục đích sử dụng đất để thự hiện dự án Hoàng Cát Center => Theo như Luật đất đai 2024, thời điểm định giá tính tiền sử dụng đất là thời điểm cho phép chuyển mục đích sử dụng đất => Tiền sử dụng đất được tính vào thời điểm năm 2022 - năm thị trường ổn định và đơn giá bán áp dụng vào phương pháp thăng dư khá cao. Tuy nhiên, hiện P.ĐT đang để đơn giá bán là 9tr/m2 gồm VAT đã khá thấp so v"
BDS-MASTER-0245,Hải Nhân,missing_report_date; missing_coordinates; missing_land_area; missing_planning,,,,"[] Phòng ĐT xin báo cáo Sếp Admin 01 sơ bộ hiện trạng 03 dự án Hải Nhân, Richland, Parklane mà Team đã thực hiện khảo sát thực tế sáng hôm nay: 1/Hải Nhân: 2/ Richland: Link bài viết mở rộng đường Lê Văn Việt lên 6 làn xe, 30 m: Link mở rộng đường LVV 3/ Parklane: by Thao L - INVT, has attachments. --- [] Phòng có so sánh về giá chào bán của 03 dự án Hải Nhân, Richland, Parklane như bảng bên dưới: Nếu so đơn giá đất (giá bán dự án gồm tiền sử dụng đất) trên diện tích thương phẩm thì Hải Nhân (29 tr/m2) và Richland (28,9 tr/m2) đang tốt hơn Parklane (43 tr/m2). Tính hiệu quả hết chưa by Admin 01"
BDS-MASTER-0246,KDC,bad_name; missing_coordinates; missing_legal; missing_planning,2022-08-22,,200 m²,"[2022-08-22] Thao L - INVT 8/22/2022 6:58 PM 7) Giá bán các sản phẩm: Cơ sở đề xuất giá đất ở: Xung quanh khu vực không có các dự án KDC, KĐT tương tự, vì thế K.ĐT đề xuất giá dựa vào giá đất dân hiện hữu như sau: Đường 10m: 25-35tr/m2 đối với diên tích đất trung bình từ 150-200m2 *Giá hiện tại: Nhà ở liền kề: 25tr/m2 đất, 9tr/m2 sàn Nhà ở kết hợp thương mại: 30tr/m2 đất, 9tr/m2 sàn Nhà ở biệt thự: 21.25tr/m2 đất, 10.6tr/m2 sàn Nhà ở XH: 11.26tr/m2 sàn TMDV: 13.2tr/m2 đất Mầm non: 10.7tr/m2 đất, 6.5tr/m2 sàn Trường liên cấp: 10.7tr/m2 đất, 6.5tr/m2 sàn Y tế: 10.7tr/m2 đất, 7.9tr/m2 sàn *Giá tương lai: Nhà ở liền kề: 29.2tr/m2 đất, 9tr/m2 sàn mở bán từ II/2024- I/2027 Nhà ở kết hợp thương mại"
BDS-MASTER-0247,Khu Công Nghiệp Và Khu Phi Thuế Quan Xuân Cầu tại Khu Cảng Cửa Ngõ Quốc Tế Lạch Huyện,missing_coordinates; land_area_outlier; missing_legal; missing_planning,2024-01-09,,7.520.000 m² (~752.00 ha),"[2024-01-09] Thao L - INVT 1/9/2024 5:12 PM K.ĐT báo cáo anh Tuan Tran-CEO về dự án Khu Công Nghiệp Và Khu Phi Thuế Quan Xuân Cầu tại Khu Cảng Cửa Ngõ Quốc Tế Lạch Huyện, Khu Kinh Tế Đình Vũ – Cát Hải, Thành Phố Hải Phòng như sau: I. HIỆN TRẠNG DỰ ÁN 1. Vị trí: Thuộc khu vực cảng cửa ngõ quốc tế Lạch Huyện, Khu kinh tế Đình Vũ - Cát Hải, Thành phố Hải Phòng. Đối diện cảng số 1 đến số 12 thuộc Zone 4 Cảng nước sâu Quốc tế Lạch Huyện. 2. Quy mô và tính chất: Dự án có diện tích 752Ha thuộc Khu Phi thuế"
BDS-MASTER-0248,Khu Đô Thị Văn Giang (Red River Villa) tại Hưng Yên,missing_report_date; missing_coordinates,,,4.469.000 m² (~446.90 ha),"[] P.ĐT gửi CEO Mr Mike1 -CEO tóm tắt Báo cáo pháp lý 26/05/2025 của Phòng Pháp lý đánh giá dự án Khu Đô Thị Văn Giang (Red River Villa) tại Hưng Yên, do liên danh Công ty CP VERACITY và Công ty TNHH HSE Việt Nam đề xuất: Thông tin dự án: Khu đô thị 446,9 ha tại Văn Giang, Hưng Yên Hinh thức: Đấu thầu dự án có sử dụng đất Tình trạng: Đang ở giai đoạn đề xuất từ 16/05/2022, chưa có tiến triển pháp lý rõ ràng. Mục tiêu là khu nhà ở, thương mại, du lịch sinh thái và nông nghiệp sạch. Đầu tư: Tổng vốn 86.369 tỷ đồng (20,84% vốn góp NĐT), thời hạn 50 năm, thực hiện trong 72 tháng. Hiện trạng đất: Chủ yếu là đất nông nghiệp, chưa có hạ tầng, không dân cư. Vấn đề quy hoạch: Khu vực dự án thuộc ""Đất"
BDS-MASTER-0249,NOXH sẽ giúp tạo thương hiệu tích cực cho công ty trên thị trường,missing_report_date; missing_coordinates; missing_legal; missing_planning,,,11.000 m² (~1.10 ha),"[] Phòng Đầu tư đánh giá 6 khu đất đầu thấu trên dựa trên các tiêu chí như sau: Quy mô, đặc điểm của từng khu đất: Các khu đất phải đảm bảo phù hợp cho việc triển khai nhà ở, vị trí và hạ tầng giao thông kết nối phải thuận lợi cho cư dân khi tiếp cận các tiện ích cơ bản cũng như di chuyển sang khu vực lân cận. Thị trường: Bên cạnh đó, Thị trường khu vực cũng là yếu tố quan trọng cần cân nhắc. Vì NOXH có sự giới hạn đối tượng khách hàng mua. Ngoài ra, giá bán NOXH cũng được phê duyệt từ Nhà Nước và phải được cố định mà không được tùy ý thay đổi. Do đó thị trường xung quanh phải đảm bảo cho việc triển khai bán hàng nhanh chóng, giúp công ty sớm thu hồi vốn giảm thiểu rủi ro và chi phí khi triể"
BDS-MASTER-0250,NOXH đang đánh giá khoảng 15Km Trên dưới 20 Triệu/m2 Giá đất UBND MT đường DT742 5 Triệu/m2 Theo Tổng mức đầu,missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,"[] P.ĐT khảo sát giá thị trường các sản phẩm xung quanh có thông tin như sau: Hạng Mục Đơn giá Giá đất ở ngoài KCN Vsip II 10 Triệu/m2 - 15 Triệu/m2 Giá đất KDC trong KCN Vsip II Trên dưới 15 Tr/m2 Giá căn hộ Tecco Felice (NOTM) Gần trung tâm Tp Tân Uyên, cách dự án NOXH đang đánh giá khoảng 15Km Trên dưới 20 Triệu/m2 Giá đất UBND MT đường DT742 5 Triệu/m2 Theo Tổng mức đầu tư ước tính từ suất vốn đầu tư của Bộ xây dựng để tính toán giá bán căn hộ nhà xã hội hiện nay, P.ĐT đánh giá: Giá căn hộ NOXH ước tính khoảng 23 Triệu/m2 - 25 Triệu/ m2 cao hơn 50%-60% giá đất ở KDC xung quanh dự án. Giá bán căn hộ NOXH gần tương đương với mức giá căn hộ Tecco Felice (NOTM) tại Tp.Tân Uyên. => Do đó, sản"
BDS-MASTER-0251,"SADACO - Phú Mỹ""",missing_coordinates; missing_land_area; missing_planning,2025-03-27,,,"[2025-03-27] Sinh Nguyen-Dau Tu 3/27/2025 8:41 AM Translate KĐT gửi anh Mr Mike1 -CEO về ""Nhận định tiềm năng phát triển của TP. Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu và đánh giá dự án SADACO - Phú Mỹ"" như sau: 1/ Vị trí dự án SADACO: Tọa lạc mặt tiền đường Tô Nguyệt Đình, phường Mỹ Xuân, TP. Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu Dự án giáp ranh tỉnh Bà Rịa Vũng Tàu và tỉnh Đồng Nai Cách UBND TP. Phú Mỹ khoảng 12km Cách sân bay Quốc tế Long Thành khoảng 20km Cách cảng Cái Mép - Thị Vải khoảng 15km 2/ Nhận định về tiềm năng phát triển của TP. Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu 2.1/ Hạ tầng giao thông: 2.2/ So sánh bất động sản KCN Miền Nam 2.3/ So sánh Cảng Cái Mép - Thị Vải và Cảng Hải Phòng: 3/ Đánh giá dự á"
BDS-MASTER-0252,Sông Đà - Quốc Cường Gia Lai (Nguồn từ Mr Tiến R&D) có giá chào 6,missing_report_date; missing_coordinates; missing_legal,,,25.000 m² (~2.50 ha),"[] Báo cáo Sếp Admin 01 Admin 01 về dự án Sông Đà - Quốc Cường Gia Lai (Nguồn từ Mr Tiến R&D) có giá chào 6.500 tỷ đồng cho diện tích phù hợp QH 2,5ha ~ 259,5 tr/m2 đường Quốc Lộ 13, P.Hiệp Bình, Thủ Đức (cũ), như sau: 1/TỔNG QUAN VỊ TRÍ: link map Vị trí và Ranh dự án Sông Đà - Quốc Lộ 13 Mặt tiền Quốc lộ 13 tại TP.HCM cũ, gần Khu đô thị Vạn Phúc, có 1 mặt giáp Sông, kết nối thuận tiện với các khu vực trọng điểm như Sân bay Tân Sơn Nhất và Ngã tư Bình Triệu. 2/ THÔNG TIN QUY HOẠCH Thông số QH theo 1/2000 Và đối tác đang tính Thông số QH theo 1/2000"
BDS-MASTER-0253,The Bale của Được gửi giá đã giảm mà lại ko lãi hã Dự án Bale này giá có giảm nhưng pháp lý trước đây họ cam k,missing_coordinates; missing_land_area; missing_planning,2023-06-01,,,[2023-06-01] Unknown User 6/1/2023 2:24 PM Ủa dự án The Bale của Được gửi giá đã giảm mà lại ko lãi hã Dự án Bale này giá có giảm nhưng pháp lý trước đây họ cam kết là có thể chuyển sang đất tmdv đóng tiền 1 lần được nhưng giờ cập nhật lại là chỉ được thuê trả tiền hàng năm. Với đất thuê trả tiền hàng năm thì phương án bán sản phẩm thu tiền một lần rất khó và cũng chưa gặp trường này trên thị trường và pháp lý để chuyển giao phần thuê đất cho người mua đối với đất thu tiền hàng năm hiện nay cũng chưa rõ ràng. 2. Dự án với mục đích phát triển du lịch nhưng lại không có mặt biển trực tiếp phải đi 500m mới ra tới. 3. Thời hạn sử dụng đến 2058 (còn 35 năm) triển khai hoàn tất cũng mất từ 3 - 5 n
BDS-MASTER-0254,chung cư Việt An,missing_coordinates; missing_land_area; missing_planning,2024-12-06,,,"[2024-12-06] Unknown User 12/6/2024 8:11 AM Nhờ a Nghiệp check ply a P. ĐT báo cáo CEO Mr Mike1 -CEO về dự án chung cư Việt An, Thuận Giao Bình Dương sau khi phòng PLDA rà soát lại. Theo quy định hiện hành thì dự án vẫn không đáp ứng đủ điều kiện về pháp lý để thực hiện dự án do các vướng mắc đã nêu trong báo cáo đã gửi. Nếu thực hiện tiếp sẽ phải qua thầu đầu hoặc thực hiện thí điểm. Tuy nhiên việc này sẽ tốn nhiều nguồn lực và thời gian kéo dài kèm theo rủi ro pháp lý... Ý kiến kết luận của P.PLDA: image by Huy M - IM"
BDS-MASTER-0255,chỉ mới trong giai đoạn pháp lý đền bù GPMB thì được xem là quỹ đất và được định giá lại theo phương thức giá,missing_report_date; missing_coordinates; missing_planning,,,56.300 m² (~5.63 ha),"[] Báo cáo anh Mr Mike1 -CEO, Phòng Đầu tư xin báo cáo tóm tắt định giá sơ bộ công ty HDC Tương tự DIG, đối với HDC cũng sẽ áp dụng phương pháp đánh giá tài sản sòng bằng việc xác định lại giá trị của các dự án/quỹ đất của HDC được ghi nhận trên BCTC a. Thông tin Công ty: - Tên công ty: Công ty Cổ phần Phát triển Nhà Bà Rịa – Vũng Tàu - Vị trí trụ sở: 36 Nguyễn Thái Học, P.7, Tp.Vũng Tàu - Thị giá cổ phiếu (07/05/2025): 23.400 đồng/cp - Số lượng cổ phiếu lưu hành: 178.354.966 cổ phần b. Các giả định trong bài tính - Đối với dự án chỉ mới trong giai đoạn pháp lý đền bù GPMB thì được xem là quỹ đất và được định giá lại theo phương thức giá trị thị trường của loại đất lúa/CLN/HNK tùy vào địa hì"
