chunk_id,source_file,report_date,report_datetime_raw,sender,name_hint,excerpt
587,batch_579.txt,2024-12-06,12/6/2024 8:11 AM,Unknown User,chung cư Việt An,"Unknown User 12/6/2024 8:11 AM Nhờ a Nghiệp check ply a P. ĐT báo cáo CEO Mr Mike1 -CEO về dự án chung cư Việt An, Thuận Giao Bình Dương sau khi phòng PLDA rà soát lại. Theo quy định hiện hành thì dự án vẫn không đáp ứng đủ điều kiện về pháp lý để thực hiện dự án do các vướng mắc đã nêu trong báo cáo đã gửi. Nếu thực hiện tiếp sẽ phải qua thầu đầu hoặc thực hiện thí điểm. Tuy nhiên việc này sẽ tốn nhiều nguồn lực và thời gian kéo dài kèm theo rủi ro pháp lý... Ý kiến kết luận của P.PLDA: image by Huy M - IM"
588,batch_579.txt,2024-12-09,12/9/2024 5:07 PM,Huy M - IM,,Huy M - IM 12/9/2024 5:07 PM Translate Anh đã báo anh Duy trao đổi với đối tác để cập nhật thêm thông tin bổ sung của dự án. Nếu có thông tin gì mới P.ĐT sẽ cập nhật và báo cáo lại CEO à Ok a by Unknown User
589,batch_580.txt,2024-12-07,12/7/2024 1:27 PM,Mr Mike1 -CEO,mở bán mới/dự kiến ở thị trường HCM,"Mr Mike1 -CEO 12/7/2024 1:27 PM Translate Hội nghị BĐS Việt Nam “VRES 2024” qua các con số - 58% là giá chung cư Hà nội tăng trong năm 2024, trong khi đó thị trường HCM chỉ ở mức tăng khiêm tốn là 17%. - 31.3 là số năm kiếm tiền mà thế hệ 7X có thể mua được nhà, với 8X là 22.7 năm và 9X là 25.8 năm, thế hệ trẻ nào cũng khó mua nhà không chỉ mỗi GenZ. - 61tr/m2 là giá trung bình thị trường chung cư HN, sau 10 năm thì giá HN đã vượt hơn thị trường HCM 20%. - 111tr/m2 là trung bình cộng các dự án mở bán mới/dự kiến ở thị trường HCM, trong đó thấp nhất là Mizuki với giá 55tr/m2 và cao nhất đang là Opusk Thủ Thiêm với giá 290tr/m2. - 7.5 lần là số lượng quan tâm tăng trưởng của người HCM gia tăng tìm kiếm khi thấy thị trường HN sốt nóng trong cả năm 2024. - 67% nguồn cung sơ cấp và thứ cấp chun"
590,batch_580.txt,2024-12-07,12/7/2024 1:56 PM,Huy M - IM,trước năm 2024 đúng thật là thấy giá chung cư của HN thấy thấp hơn SG nếu nhìn vị trí có t,Huy M - IM 12/7/2024 1:56 PM Translate Mấy đợt đi HN khảo sát dự án trước năm 2024 đúng thật là thấy giá chung cư của HN thấy thấp hơn SG nếu nhìn vị trí có tính tương đương. Nay giá lại vượt SG. Vẫn còn 1 sản phẩm ở HN thấy giá thấp hơn HCM nữa là giá thuê Văn Phòng. Ko biết sắp tới có bị làn sóng đẩy lên ko.
591,batch_582.txt,2025-01-20,1/20/2025 1:19 PM,Thao L - INVT,,"Thao L - INVT 1/20/2025 1:19 PM https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/01/102-ttg.signed.pdf KCN sóng thần III đã được thành lập từ khoảng năm 2005. Theo QĐ vừa mới ký thì cũng ko rõ lắm về thông tin điều chỉnh, chắc là liên quan đến phần diện tích để phù hợp với quy hoạch và soát các vấn đề về pháp lý… Thurs"
592,batch_584.txt,2024-12-06,12/6/2024 8:05 AM,Huy M - IM,tuy đạt hiệu quả đầu tư về mặt tính toán nhưng sẽ bị vướng mắc về Pháp lý đất (đất SKC bị,"Huy M - IM 12/6/2024 8:05 AM Translate Dự án tuy đạt hiệu quả đầu tư về mặt tính toán nhưng sẽ bị vướng mắc về Pháp lý đất (đất SKC bị hết hạn, không gia hạn được do không phù hợp quy hoạch=> bị thu hồi), dự án chưa được phê duyệt chủ chương đầu tư, Công ty Việt An chưa có QSDĐ hợp pháp nên sẽ có thể phải thực hiện đấu thấu. Chi tiết nội dung này phần đề xuất và báo cáo pháp lý dự án Nhờ a Nghiệp check ply a by Unknown User"
593,batch_584.txt,2024-12-06,12/6/2024 8:02 AM,Huy M - IM,📄 File,Huy M - IM 12/6/2024 8:02 AM Và báo cáo đánh giá của PLDA 📄 File: 230529 BC PLDA da Viet An_Thuan An.docx Mình đã có báo cáo Ply của PLDA đã đánh giá rồi à 4. Ý kiến của Phòng: - Ưu điểm: khu đất c... by Huy M - IM
594,batch_584.txt,2024-12-06,12/6/2024 8:41 AM,Huy M - IM,chưa phê duyệt quyết định/ chấp thuận chủ trương đầu tư,"Huy M - IM 12/6/2024 8:41 AM Translate 4. Ý kiến của Phòng: - Ưu điểm: khu đất có hiện trạng địa hình thuận lợi, do 02 cá nhân (đại diện pháp nhân công ty Việt An) đang sử dụng đất đã được cấp GCNQSDĐ vì vậy sẽ rút ngắn được thủ tục thỏa thuận, bồi thường GPMB. - Nhược điểm: 3/4 + Phần đất TMD diện tích 2000m2 đã hết hạn sử dụng từ tháng 12/2020 và không được cơ quan nhà nước đồng ý gia hạn. + Phần ranh đất quy hoạch đang có sự sai khác với GCNQSDĐ nên cần phải kiểm tra, rà soát kỹ lại nội dung này để tránh tranh chấp, phát sinh thêm các thửa đất mới nằm trong ranh quy hoạch, cũng như hoàn tất việc thực hiện chuyển đổi, chuyển nhượng, góp vốn… QSDĐ từ cá nhân sang công ty Việt An; + Dự án chưa phê duyệt quyết định/ chấp thuận chủ trương đầu tư, ngoài ra công ty Việt An chưa đủ QDSĐ hợp phá"
595,batch_586.txt,2024-12-06,12/6/2024 8:01 AM,Huy M - IM,cao tầng Việt An,"Huy M - IM 12/6/2024 8:01 AM Translate K.ĐT báo cáo anh Tuan Tran-CEO về dự án cao tầng Việt An, Thuận Giao, Bình Dương như sau: 1/ THÔNG TIN DỰ ÁN: • Giá chào: 200 tỷ. • Diện tích đất: 9.652,2m2 ~ 20,7tr/m2. • Vị trí: Tiếp giáp đường D4 (vào bằng đường Thuận Giao 09), Thuận Giao, Thuận An, Bình Dương. • Link map: https://goo.gl/maps/xNEqZWHrXNzKYLHe6 • Hiện trạng: Đất trống + Nhà xưởng tạm. • Quy mô: Dự án cao tầng gồm 02 khối tháp, mỗi khối gồm 24 tầng + 2 hầm; HSSDĐ cả khu: 10,7 lần. 2/ PHÁP LÝ: a/ Pháp lý đất: • 03 GCNQSDĐ, trong đó: Đất ở tại đô thị: 86,7m2 – Lâu dài. Đất trồng cây hàng năm: 3.153,3m2 – 10/2063. Đất thương mại dịch vụ: 2.000m2 – 12/2020 (hiện đã hết thời hạn sử dụng đất). Đất cơ sở sản xuất phi nông nghiệp: 4.412,2 m23 – 01/2050. • Văn bản 143/CV-BPTN&TKQ ngày 27/04/2"
596,batch_586.txt,2024-12-06,12/6/2024 8:01 AM,Huy M - IM,by Huy M - IM,"Huy M - IM 12/6/2024 8:01 AM Translate Anh gửi Mr Mike báo cáo KDC Việt An trước đây Và báo cáo đánh giá của PLDA by Huy M - IM, has an attachment."
597,batch_586.txt,2024-12-06,12/6/2024 8:02 AM,Huy M - IM,tuy đạt hiệu quả đầu tư về mặt tính t,Huy M - IM 12/6/2024 8:02 AM Và báo cáo đánh giá của PLDA 230529 BC PLDA da Viet An_Thuan An.docx Dự án tuy đạt hiệu quả đầu tư về mặt tính t... by Huy M - IM
598,batch_588.txt,2024-11-26,11/26/2024 4:17 PM,Mr Mike1 -CEO,,Mr Mike1 -CEO 11/26/2024 4:17 PM Translate Anh Nghiệp đánh giá pháp lý này như naò anh? Tiền sử dụng đất thì có rủi ro gì? by Unknown User
599,batch_588.txt,2024-11-27,11/27/2024 2:17 PM,Sinh Nguyen-Dau Tu,Chung cư Trường Thịnh,"Sinh Nguyen-Dau Tu 11/27/2024 2:17 PM Translate K.ĐT báo cáo anh Mr Mike1 -CEO về dự án Chung cư Trường Thịnh, mặt tiền đường Trần Não, phường Bình An, Quận 2 (nay là TP. Thủ Đức) Thành phố Hồ Chí Minh như sau: 1/ Vị trí: - Tọa lạc trong dự án Khu nhà ở tại phường Bình An, Quận 2, mặt tiền đường Trần Não, cách Bùng Binh Lương Định Của - Trần Não khoảng 250m, cách vòng xoay An Phú khoảng 2,3km - Dự án liền kề khu đô thị mới Thủ Thiêm, cách nhà ga Thủ Thiêm khoảng 1,2km 2/ Hiện trạng: Đất trống và có vài hộ dân sinh sống (theo hình ảnh vệ tinh) 3/ Pháp lý Đất: - Đã có quyết định giao đất. - Dự án đã hoàn thành nghĩa vụ tài chính - Chưa được cung cấp Giấy chứng nhận QSD Đất 4/ Pháp lý Xây dựng: - Đã có quyết định số 18/QĐ-SXD-PTN ngày 04/02/2009 về viêc phê duyệt dự án đầu tư xây dựng do Sở X"
600,batch_589.txt,2024-11-26,11/26/2024 4:13 PM,Sinh Nguyen-Dau Tu,bán Q4/2026,"Sinh Nguyen-Dau Tu 11/26/2024 4:13 PM Edited Translate K.ĐT gửi lại anh Mr Mike1 -CEO về báo cáo cập nhật hiệu quả tài chính dự án 2,3ha Bình Điền, tọa lạc mặt tiền đường Nguyễn Văn Linh, xã An Phú Tây, huyện Bình Chánh, TP.HCM. 1/ Về vị trí: Cách Chợ Đầu Mối Bình Điền khoảng 400m, cách ranh Quận 8 và huyện Bình Chánh khoảng 150m, cách UBND huyện Bình Chánh khoảng 3,2km, cách nút giao Vành Đai 2 - Nguyễn Văn Linh khoảng 2,2km Về quy hoạch dự kiến: Cách bến xe miền Tây mới khoảng 1,5km; Nằm giữa trung tâm lưu thông hàng hóa I (khu E -115ha) và trung tâm lưu thông hàng hóa II (khu D - 85ha) thuộc khu đô thị Phú Mỹ Hưng; Cách các nhà ga thuộc tuyến Metro line 7 trong bán kính 500m 2/ Về chi phí Đất: Giá mua 170 tỷ (cập nhật giá mua mới từ anh Tâm – Phó Chủ Tịch) Đóng tiền sử dụng đất khoảng 3"
601,batch_591.txt,2024-11-25,11/25/2024 4:30 PM,Unknown User,chợ lớn có khi phải điều chỉnh ranh Dự án Chợ Lớn đang làm quy hoạch anh Tài đã có cập nhậ,Unknown User 11/25/2024 4:30 PM Làm nổi thì chắc dự án chợ lớn có khi phải điều chỉnh ranh Dự án Chợ Lớn đang làm quy hoạch anh Tài đã có cập nhật ranh Metro vào rồi à image by Huy M - IM
602,batch_592.txt,,,,này,"P.ĐT gửi anh Mr Mike1 -CEO thông tin về tuyến đường sắt nhẹ Thủ Thiêm - Long Thành như sau: Theo Quyết định số 586/QĐ-TTg ban hành ngày 03/07/2024 của Thủ tướng Chính phủ về Phê duyệt Quy hoạch tỉnh Đồng Nai thời kì 2021-2030, tầm nhìn đến 2025 (trang 55) có thông tin về Tuyến đường sắt nhẹ Thủ Thiêm - Long Thành được cập nhật vào Quy hoạch mạng lưới đường sắt thời kỳ 2021-2030, tầm nhìn năm 2050 được Thủ tướng Chính phủ phê duyệt. Tuy nhiên chưa có thông tin chính thức về tiền độ dự án này. Ngoài ra, theo thông tin ngoài lề về tiến độ dự kiến như sau: Link: Tuyến đường sắt Thủ Thiêm - Long Thành dự kiến khởi công vào quý 4-2026 | BÁO SÀI GÒN GIẢI PHÓNG: + Giai đoạn thi công xây dựng dự án sẽ bắt đầu từ quý 4-2026 đến năm 2029; mua sắm trang thiết bị trong năm 2028-2029; + Dự kiến từ n"
603,batch_592.txt,2024-11-25,11/25/2024 4:30 PM,Mr Mike1 -CEO,chợ lớn có khi phải điều chỉnh ranh Begin quote,"Mr Mike1 -CEO 11/25/2024 4:30 PM Translate Làm nổi thì chắc dự án chợ lớn có khi phải điều chỉnh ranh Begin quote, Mr Mike1 -CEO, 11/25/2024 4:29... by Huy M - IM"
604,batch_603.txt,2024-11-22,11/22/2024 9:39 AM,Thoi L - ASST.,nhà ở thương mại thông qua thỏa thuận về nhận quyền sử dụng đất hoặc đang có quyền sử dụng,"Thoi L - ASST. 11/22/2024 9:39 AM https://m.cafef.vn/dai-bieu-quoc-hoi-khong-co-chuyen-lay-dat-lua-dat-nong-nghiep-mot-cach-dai-tra-tran-lan-de-lam-nha-o-thuong-mai-188241121144902763.chn Đại biểu Quốc hội: Không có chuyện lấy đất lúa, đất nông nghiệp một cách đại trà, tràn lan để làm nhà ở thương mại Đại biểu Trịnh Xuân An, Đoàn ĐBQH tỉnh Đồng Nai bày tỏ, việc thí điểm thực hiện dự án nhà ở thương mại thông qua thỏa thuận về nhận quyền sử dụng đất hoặc đang có quyền sử dụng đất chỉ áp dụng với ... m.cafef.vn ""Kết luận nội dung thảo luận, Phó Chủ tịch ... by Thoi L - ASST."
605,batch_603.txt,2024-11-22,11/22/2024 9:41 AM,Thoi L - ASST.,nhà ở thương mại thông qua thỏa thuận về nhận quyền sử dụng đất hoặc đang có quyền sử dụng,"Thoi L - ASST. 11/22/2024 9:41 AM Translate ""Kết luận nội dung thảo luận, Phó Chủ tịch Quốc hội Nguyễn Đức Hải cho biết, các đại biểu nhất trí cần thiết ban hành Nghị quyết thí điểm thực hiện dự án nhà ở thương mại thông qua thỏa thuận về nhận quyền sử dụng đất hoặc đang có quyền sử dụng đất để thể chế hóa chủ trương của Đảng, tăng thêm điều kiện tiếp cận đất đai cho phát triển nhà ở thương mại, góp phần phát triển kinh tế xã hội, tăng nguồn cung nhà ở, đáp ứng nhu cầu của người dân."" (heart) by Huy M - IM"
606,batch_606.txt,2024-11-21,11/21/2024 5:03 PM,Sinh Nguyen-Dau Tu,Felicia Đà Nẵng theo phương án tổ hợp khách sạn và Condotel,"Sinh Nguyen-Dau Tu 11/21/2024 5:03 PM Translate K.ĐT báo cáo anh Mr Mike1 -CEO về dự án Felicia Đà Nẵng theo phương án tổ hợp khách sạn và Condotel, mặt tiền đường Võ Nguyên Giáp, Lô B5, thuộc khu phúc hợp đô thị, TMDV Royal Era 1, P. Mỹ An, Q. Ngũ Hành Sơn, T. Đà Nẵng như sau: 1/ Vị trí: - Mặt tiền tiếp giáp đường Võ Nguyên Giáp, cách giao lộ đường Võ Nguyên Giáp và Võ Văn Kiệt khoảng 1,2km, cách giao lộ đường Võ Nguyên Giáp và Hồ Xuân Hương khoảng 1,4km - Bên trái giáp Serene Beach, cách Holiday Beach khoảng 350m 2/ Hiện trạng: Công trình xây dựng khách sạn dở dang, với 2 hầm + 25 tầng nổi. Công trình đã cất nóc (theo thông tin anh Sơn - Trợ lý) => Vẫn chưa đánh giá được tính phù hợp của hiện trạng xây dựng và các hồ sơ thiết kế, xây dựng được duyệt 3/ Pháp lý Đất: Đã có GCN QSDĐ cấp ngà"
607,batch_607.txt,2024-11-09,11/9/2024 11:58 AM,Thao L - INVT,thấp tầng Phú An Hội giáp mặt tiền Tôn Đức Thắng (25B),"Thao L - INVT 11/9/2024 11:58 AM K.ĐT báo cáo anh Mr Mike1 -CEO về dự án thấp tầng Phú An Hội giáp mặt tiền Tôn Đức Thắng (25B), Phú Hội, Nhơn Trạch, Đồng Nai như sau (Nguồn: Mr. Ka): I. THÔNG TIN DỰ ÁN - Vị trí: + Tiếp giáp mặt tiền Tôn Đức Thắng (25B), Phú Hội, Nhơn Trạch, Đồng Nai. + Cách ngã tư Tôn Đức Thắng – Nguyễn Hữu C… Mr. Hùng TPQĐ muốn xem báo cáo này. P.ĐT xin ý kiến của anh Mr Mike1 -CEO ạ Begin quote, Thao Le-PTDT , 11/9/2024 12:17... by Unknown User"
608,batch_607.txt,2024-11-15,11/15/2024 5:23 PM,Sinh Nguyen-Dau Tu,Hội An Riverside Resort & Spa,"Sinh Nguyen-Dau Tu 11/15/2024 5:23 PM Edited Translate K.ĐT báo cáo anh Mr Mike1 -CEO về dự án Hội An Riverside Resort & Spa, mặt tiền đường Cửa Đại, phường Cẩm Châu, Thành phố Hội An, tỉnh Quảng Nam như sau: 1/ Vị trí - Tiếp giáp mặt tiền đường Cửa Đại, đường trải nhựa, đường rộng khoảng 10m; Phía Tây dự án tiếp giáp sông Cổ Cò. - Cách giao lộ đường Cửa Đại và Võ Chí Công khoảng 450m. - Cách Bãi Biển khoảng 1,5km. - Cách trung tâm hành chính TP. Hội An khoảng 3km. - Cách Bel Marina Hội An Resort khoảng 4,5km 2/ Pháp lý đất: - Diện tích được cấp trong GCN: 7.580,1m², trong đó + Mục đích sử dụng: Đất thương mại dịch vụ (được chuyển mục đích từ đất ở đô thị) + Thời hạn sử dụng đất: Lâu dài + Nguồn gốc: Giao đất có thu tiền sử dụng đất 3/ Quy hoạch - Theo phương án thiết kế của TVTK (361), ng"
609,batch_607.txt,2024-11-19,11/19/2024 4:46 PM,Huy M - IM,Aqua city của Novaland đã được tháo gỡ vướng mắc về pháp lý,"Huy M - IM 11/19/2024 4:46 PM https://baochinhphu.vn/du-an-aqua-city-cua-novaland-da-duoc-thao-go-vuong-mac-ve-phap-ly-tang-toc-hoan-thien-102241119142532239.htm?fbclid=IwZXh0bgNhZW0CMTEAAR3dpj9CESGsYbb-GGuf9O8_zb6itlLFsKE1gx4hCtVPHhoRwR81MKxeWys_aem_GwwUfoJyHqW-pxmcY32DWg Dự án Aqua city của Novaland đã được tháo gỡ vướng mắc về pháp lý, tăng tốc hoàn thiện (Chinhphu.vn) - Ngày 19/11, Chủ tịch UBND Tỉnh Đồng Nai Võ Tấn Đức đã ký Quyết định số 3479 chính thức phê duyệt điều chỉnh cục bộ Quy hoạch chung 1/10.000, đánh dấu bước quyết định trong việc tháo... baochinhphu.vn Aquacity dc gỡ Quy hoạch by Huy M - IM"
610,batch_607.txt,2024-12-16,12/16/2024 5:48 PM,Huy M - IM,50ha thuộc huyện Vĩnh Tường – Yên Lạc,"Huy M - IM 12/16/2024 5:48 PM Translate KĐT gửi anh @Tuan @Tran-CEO báo cáo dự án 50ha thuộc huyện Vĩnh Tường – Yên Lạc, tỉnh Vĩnh Phúc: 1) Vị trí và hiện"
611,batch_609.txt,2024-11-02,11/2/2024 9:30 AM,Huy M - IM,khu đô thị dọc theo Me,"Huy M - IM 11/2/2024 9:30 AM https://tuoitre.vn/tp-hcm-xac-dinh-11-vi-tri-lam-khu-do-thi-tod-doc-cac-tuyen-metro-va-vanh-dai-20241101202506365.htm TP.HCM xác định 11 vị trí làm khu đô thị TOD dọc các tuyến metro và vành đai - Tuổi Trẻ Online Việc này giúp khai thác và phát triển tốt các quỹ đất có điều kiện chỉnh trang, tạo thành các khu đô thị nén xung quanh nhà ga tuyến metro số 1, 2, dọc vành đai 3… ở TP.HCM. tuoitre.vn TP.HCM làm các dự án khu đô thị dọc theo Me... by Huy M - IM"
612,batch_609.txt,2024-11-09,11/9/2024 11:58 AM,Thao L - INVT,thấp tầng Phú An Hội giáp mặt tiền Tôn Đức Thắng (25B),"Thao L - INVT 11/9/2024 11:58 AM Edited Translate K.ĐT báo cáo anh Mr Mike1 -CEO về dự án thấp tầng Phú An Hội giáp mặt tiền Tôn Đức Thắng (25B), Phú Hội, Nhơn Trạch, Đồng Nai như sau (Nguồn: Mr. Ka): I. THÔNG TIN DỰ ÁN - Vị trí: + Tiếp giáp mặt tiền Tôn Đức Thắng (25B), Phú Hội, Nhơn Trạch, Đồng Nai. + Cách ngã tư Tôn Đức Thắng – Nguyễn Hữu Cảnh khoảng 1Km. + Cách KCN Nhơn Trạch 2 khoảng 1Km. + Cách Cao tốc 01 khoảng 9Km. + Cách Sân bay Long Thành (tương lai) khoảng 12Km. - Quy mô: 16,1ha – Dự án bán nhà. - Hiện trạng : + Đã GPĐB 8.6ha - CLN (7.3ha trong ranh dự án) chiếm 44% trong 19.4ha cần mua. + Giá chào bán 473 tỷ cho 8,6ha ~ 5.5tr/m2. + Cần mua tổng 19.45ha (bao gồm 8.6ha đối tác đang chào) để trọn ô trọn thửa. Chi tiết theo bảng kê: Phần diện tích đất ngoài ranh dự án: 3.3ha được q"
